,model_name,param,used_statistics,vote,score
7425,XGB,"{'n_estimators': 100, 'max_depth': 25, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'gamma': 0.3}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,124.75
7426,LGB,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.5}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,132.5
7427,Voting,{'weights_nr': 5},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,134.25
7428,RFC,"{'n_estimators': 400, 'max_depth': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,128.25
7429,XGB,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8, 'gamma': 0.2}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,120.25
7430,LGB,"{'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.2, 'subsample': 1.0, 'colsample_bytree': 1.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,118.25
7431,Voting,{'weights_nr': 2},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,124.75
7432,RFC,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,125.25
7433,XGB,"{'n_estimators': 400, 'max_depth': 10, 'learning_rate': 0.2, 'subsample': 0.6, 'colsample_bytree': 0.5, 'gamma': 0.2}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,116.25
7434,LGB,"{'n_estimators': 500, 'max_depth': None, 'learning_rate': 0.2, 'subsample': 0.6, 'colsample_bytree': 0.8}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,119.25
7435,Voting,{'weights_nr': 3},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,130.25
7436,RFC,"{'n_estimators': 500, 'max_depth': 25, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,126.5
7437,XGB,"{'n_estimators': 400, 'max_depth': 25, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,125.25
7438,LGB,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.2, 'subsample': 1.0, 'colsample_bytree': 0.5}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,121.5
7439,Voting,{'weights_nr': 3},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,133.0
7440,RFC,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,128.25
7441,XGB,"{'n_estimators': 500, 'max_depth': None, 'learning_rate': 0.2, 'subsample': 1.0, 'colsample_bytree': 0.8, 'gamma': 0.3}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,113.25
7442,LGB,"{'n_estimators': 400, 'max_depth': None, 'learning_rate': 0.01, 'subsample': 0.6, 'colsample_bytree': 1.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,121.25
7443,Voting,{'weights_nr': 1},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,119.0
7444,RFC,"{'n_estimators': 200, 'max_depth': 25, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,133.5
7445,XGB,"{'n_estimators': 400, 'max_depth': 50, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 0.5, 'gamma': 0.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,120.75
7446,LGB,"{'n_estimators': 100, 'max_depth': None, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 0.5}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,113.25
7447,Voting,{'weights_nr': 5},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,120.5
7448,RFC,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,133.5
7449,XGB,"{'n_estimators': 400, 'max_depth': 50, 'learning_rate': 0.2, 'subsample': 0.6, 'colsample_bytree': 0.5, 'gamma': 0.3}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,117.5
7450,LGB,"{'n_estimators': 100, 'max_depth': 25, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 0.8}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,128.75
7451,Voting,{'weights_nr': 3},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,129.5
7452,RFC,"{'n_estimators': 500, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,126.25
7453,XGB,"{'n_estimators': 400, 'max_depth': 50, 'learning_rate': 0.1, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.2}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,125.25
7454,LGB,"{'n_estimators': 400, 'max_depth': 10, 'learning_rate': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.8}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,117.5
7455,Voting,{'weights_nr': 2},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,128.25
7456,RFC,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,126.5
7457,XGB,"{'n_estimators': 300, 'max_depth': 25, 'learning_rate': 0.1, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.3}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,130.25
7458,LGB,"{'n_estimators': 400, 'max_depth': 100, 'learning_rate': 0.2, 'subsample': 0.6, 'colsample_bytree': 1.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,122.25
7459,Voting,{'weights_nr': 4},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,136.75
7460,RFC,"{'n_estimators': 500, 'max_depth': 25, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,134.75
7461,XGB,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01, 'subsample': 1.0, 'colsample_bytree': 0.8, 'gamma': 0.1}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",False,124.5
7462,LGB,"{'n_estimators': 500, 'max_depth': 10, 'learning_rate': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.8}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,116.25
7463,Voting,{'weights_nr': 4},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,134.25
7464,RFC,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,126.25
7465,XGB,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.2}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,122.0
7466,LGB,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1, 'subsample': 0.6, 'colsample_bytree': 1.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,114.25
7467,Voting,{'weights_nr': 2},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,126.5
7468,RFC,"{'n_estimators': 200, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,132.75
7469,XGB,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.2}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,122.0
7470,LGB,"{'n_estimators': 200, 'max_depth': 50, 'learning_rate': 0.1, 'subsample': 0.6, 'colsample_bytree': 0.8}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,115.0
7471,Voting,{'weights_nr': 1},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,133.75
7472,RFC,"{'n_estimators': 500, 'max_depth': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,125.25
7473,XGB,"{'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.2, 'subsample': 0.8, 'colsample_bytree': 0.8, 'gamma': 0.3}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,125.0
7474,LGB,"{'n_estimators': 300, 'max_depth': 50, 'learning_rate': 0.01, 'subsample': 0.6, 'colsample_bytree': 0.5}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,132.25
7475,Voting,{'weights_nr': 1},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,125.25
7476,RFC,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,124.75
7477,XGB,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.1, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.3}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,129.0
7478,LGB,"{'n_estimators': 500, 'max_depth': 100, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 1.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,117.0
7479,Voting,{'weights_nr': 0},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,132.0
7480,RFC,"{'n_estimators': 400, 'max_depth': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,130.0
7481,XGB,"{'n_estimators': 400, 'max_depth': None, 'learning_rate': 0.2, 'subsample': 1.0, 'colsample_bytree': 0.8, 'gamma': 0.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,115.0
7482,LGB,"{'n_estimators': 300, 'max_depth': None, 'learning_rate': 0.2, 'subsample': 0.8, 'colsample_bytree': 1.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,120.25
7483,Voting,{'weights_nr': 4},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,127.0
7484,RFC,"{'n_estimators': 100, 'max_depth': 25, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,128.0
7485,XGB,"{'n_estimators': 500, 'max_depth': 25, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 1.0, 'gamma': 0.4}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,116.0
7486,LGB,"{'n_estimators': 500, 'max_depth': None, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,114.5
7487,Voting,{'weights_nr': 0},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,130.0
7488,RFC,"{'n_estimators': 200, 'max_depth': 25, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,133.5
7489,XGB,"{'n_estimators': 300, 'max_depth': 50, 'learning_rate': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.8, 'gamma': 0.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,119.0
7490,LGB,"{'n_estimators': 400, 'max_depth': None, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 1.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,120.5
7491,Voting,{'weights_nr': 3},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,131.5
7492,RFC,"{'n_estimators': 500, 'max_depth': 25, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,130.0
7493,XGB,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.2, 'subsample': 1.0, 'colsample_bytree': 1.0, 'gamma': 0.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,123.5
7494,LGB,"{'n_estimators': 100, 'max_depth': 25, 'learning_rate': 0.1, 'subsample': 0.6, 'colsample_bytree': 0.5}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,117.5
7495,Voting,{'weights_nr': 3},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,122.75
7496,RFC,"{'n_estimators': 100, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,134.75
7497,XGB,"{'n_estimators': 400, 'max_depth': 10, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 1.0, 'gamma': 0.3}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,122.25
7498,LGB,"{'n_estimators': 400, 'max_depth': 10, 'learning_rate': 0.01, 'subsample': 1.0, 'colsample_bytree': 0.8}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,122.75
7499,Voting,{'weights_nr': 3},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,129.75
7500,RFC,"{'n_estimators': 300, 'max_depth': 25, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,134.0
7501,XGB,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 1.0, 'gamma': 0.2}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,128.5
7502,LGB,"{'n_estimators': 400, 'max_depth': 50, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,124.0
7503,Voting,{'weights_nr': 2},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,128.0
7504,RFC,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,130.5
7505,XGB,"{'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 1.0, 'gamma': 0.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,132.75
7506,LGB,"{'n_estimators': 500, 'max_depth': 100, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 0.5}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,115.25
7507,Voting,{'weights_nr': 5},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,126.75
7508,RFC,"{'n_estimators': 200, 'max_depth': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,125.25
7509,XGB,"{'n_estimators': 200, 'max_depth': None, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 0.5, 'gamma': 0.3}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,127.75
7510,LGB,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.1, 'subsample': 1.0, 'colsample_bytree': 1.0}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,118.5
7511,Voting,{'weights_nr': 3},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,126.0
7512,RFC,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,123.5
7513,XGB,"{'n_estimators': 500, 'max_depth': 25, 'learning_rate': 0.2, 'subsample': 0.6, 'colsample_bytree': 1.0, 'gamma': 0.2}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,119.25
7514,LGB,"{'n_estimators': 200, 'max_depth': None, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.5}","['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,121.5
7515,Voting,{'weights_nr': 1},"['AST_per_GP' 'MIN_per_GP' 'FGA_per_GP' 'POTM' 'FGM_per_GP' 'DPOY'
 'FG3_PCT' 'FTM_per_GP' 'FG_PCT']",True,118.25
