GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
25500186,1610612758,Royals,ROC,Rochester,240,32,99.0,0.323,,,,19,30.0,0.633,,,,19.0,,,,19.0,83,
25500186,1610612755,Nationals,SYR,Syracuse,240,25,82.0,0.304,,,,27,28.0,0.963,,,,12.0,,,,24.0,77,
25500184,1610612744,Warriors,PHW,Philadelphia,79,38,107.0,0.354,,,,28,38.0,0.736,,,,29.0,,,,30.0,104,
25500184,1610612752,Knicks,NYK,New York,0,35,104.0,0.337,,,,35,40.0,0.875,,,,20.0,,,,30.0,105,
25500188,1610612755,Nationals,SYR,Syracuse,240,34,83.0,0.409,,,,29,47.0,0.616,,,,25.0,,,,25.0,97,
25500188,1610612758,Royals,ROC,Rochester,240,33,84.0,0.393,,,,23,33.0,0.696,,,,27.0,,,,31.0,89,
25500187,1610612738,Celtics,BOS,Boston,0,36,99.0,0.363,,,,30,37.0,0.811,,,,,,,,22.0,102,
25500187,1610612747,Lakers,MNL,Minneapolis,0,41,90.0,0.456,,,,19,26.0,0.73,,,,,,,,25.0,101,
25500189,1610612752,Knicks,NYK,New York,0,31,86.0,0.359,,,,25,32.0,0.781,,,,23.0,,,,26.0,87,
25500189,1610612744,Warriors,PHW,Philadelphia,0,29,77.0,0.377,,,,30,36.0,0.832,,,,22.0,,,,23.0,88,
25500190,1610612744,Warriors,PHW,Philadelphia,0,32,79.0,0.405,,,,32,42.0,0.762,,,,19.0,,,,28.0,96,
25500190,1610612758,Royals,ROC,Rochester,0,37,93.0,0.398,,,,31,42.0,0.737,,,,22.0,,,,27.0,105,
25500192,1610612752,Knicks,NYK,New York,250,33,89.0,0.37,,,,28,36.0,0.778,,,,17.0,,,,24.0,94,
25500192,1610612755,Nationals,SYR,Syracuse,240,39,87.0,0.448,,,,25,29.0,0.861,,,,20.0,,,,25.0,103,
25500193,1610612758,Royals,ROC,Rochester,0,32,,,,,,19,27.0,0.703,,,,,,,,25.0,83,
25500193,1610612738,Celtics,BOS,Boston,0,24,,,,,,21,29.0,0.723,,,,,,,,20.0,69,
25500191,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,36,,,,,,22,29.0,0.759,,,,,,,,21.0,94,
25500191,1610612737,Hawks,STL,St. Louis,0,39,27.0,1.443,,,,20,28.0,0.713,,,,,,,,21.0,98,
25500194,1610612747,Lakers,MNL,Minneapolis,0,39,,,,,,31,40.0,0.775,,,,,,,,30.0,109,
25500194,1610612758,Royals,ROC,Rochester,0,46,,,,,,29,40.0,0.724,,,,,,,,27.0,121,
25500197,1610612755,Nationals,SYR,Syracuse,240,29,95.0,0.304,,,,32,43.0,0.743,,,,15.0,,,,33.0,90,
25500197,1610612765,Pistons,FTW,Ft. Wayne Zollner,240,25,79.0,0.316,,,,35,52.0,0.673,,,,13.0,,,,31.0,85,
25500195,1610612738,Celtics,BOS,Boston,240,41,94.0,0.435,,,,32,42.0,0.762,,,,28.0,,,,28.0,114,
25500195,1610612752,Knicks,NYK,New York,240,33,83.0,0.398,,,,38,45.0,0.843,,,,12.0,,,,30.0,104,
25500196,1610612737,Hawks,STL,St. Louis,0,38,88.0,0.431,,,,29,39.0,0.743,,,,32.0,,,,23.0,105,
25500196,1610612744,Warriors,PHW,Philadelphia,0,37,86.0,0.429,,,,19,30.0,0.633,,,,26.0,,,,25.0,93,
25500198,1610612765,Pistons,FTW,Ft. Wayne Zollner,240,31,81.0,0.383,,,,37,52.0,0.711,,,,31.0,,,,25.0,99,
25500198,1610612755,Nationals,SYR,Syracuse,240,34,93.0,0.365,,,,30,38.0,0.789,,,,32.0,,,,34.0,98,
25500199,1610612752,Knicks,NYK,New York,0,41,,,,,,31,35.0,0.886,,,,,,,,28.0,113,
25500199,1610612738,Celtics,BOS,Boston,0,38,,,,,,26,33.0,0.788,,,,,,,,25.0,102,
25500200,1610612755,Nationals,SYR,Syracuse,0,30,98.0,0.305,,,,35,42.0,0.832,,,,13.0,,,,24.0,95,
25500200,1610612744,Warriors,PHW,Philadelphia,0,50,94.0,0.532,,,,28,33.0,0.847,,,,34.0,,,,30.0,128,
25500202,1610612758,Royals,ROC,Rochester,0,36,,,,,,30,39.0,0.769,,,,,,,,30.0,102,
25500202,1610612752,Knicks,NYK,New York,0,36,,,,,,30,44.0,0.682,,,,,,,,28.0,102,
25500203,1610612747,Lakers,MNL,Minneapolis,0,44,,,,,,18,27.0,0.667,,,,,,,,22.0,106,
25500203,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,30,,,,,,22,33.0,0.667,,,,,,,,18.0,82,
25500201,1610612737,Hawks,STL,St. Louis,0,42,,,,,,27,39.0,0.691,,,,,,,,28.0,111,
25500201,1610612738,Celtics,BOS,Boston,0,38,,,,,,34,41.0,0.828,,,,,,,,25.0,110,
25500204,1610612755,Nationals,SYR,Syracuse,240,35,100.0,0.349,,,,27,38.0,0.71,,,,27.0,,,,25.0,97,
25500204,1610612738,Celtics,BOS,Boston,240,37,88.0,0.419,,,,24,31.0,0.774,,,,25.0,,,,27.0,98,
25500205,1610612744,Warriors,PHW,Philadelphia,0,43,107.0,0.402,,,,22,32.0,0.687,,,,30.0,,,,26.0,108,
25500205,1610612737,Hawks,STL,St. Louis,0,35,100.0,0.349,,,,27,35.0,0.771,,,,21.0,,,,26.0,97,
25500206,1610612738,Celtics,BOS,Boston,240,51,106.0,0.48,,,,22,33.0,0.667,,,,27.0,,,,25.0,124,
25500206,1610612737,Hawks,STL,St. Louis,240,35,96.0,0.364,,,,30,38.0,0.789,,,,16.0,,,,24.0,100,
25500207,1610612755,Nationals,SYR,Syracuse,240,31,89.0,0.347,,,,32,39.0,0.82,,,,17.0,,,,23.0,94,
25500207,1610612752,Knicks,NYK,New York,240,33,86.0,0.384,,,,22,28.0,0.786,,,,15.0,,,,27.0,88,
25500208,1610612747,Lakers,MNL,Minneapolis,0,43,101.0,0.425,,,,16,22.0,0.726,,,,22.0,,,,27.0,102,
25500208,1610612744,Warriors,PHW,Philadelphia,0,40,88.0,0.455,,,,37,44.0,0.84,,,,32.0,,,,17.0,117,
25500209,1610612758,Royals,ROC,Rochester,0,36,,,,,,25,38.0,0.658,,,,,,,,27.0,97,
25500209,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,32,,,,,,29,39.0,0.743,,,,,,,,26.0,93,
25500210,1610612752,Knicks,NYK,New York,0,40,,,,,,27,36.0,0.75,,,,,,,,28.0,107,
25500210,1610612737,Hawks,STL,St. Louis,0,31,,,,,,29,39.0,0.743,,,,,,,,26.0,91,
25500212,1610612737,Hawks,STL,St. Louis,0,27,87.0,0.309,,,,25,38.0,0.658,,,,19.0,,,,26.0,79,
25500212,1610612744,Warriors,PHW,Philadelphia,0,28,79.0,0.353,,,,31,43.0,0.72,,,,19.0,,,,25.0,87,
25500211,1610612738,Celtics,BOS,Boston,240,41,102.0,0.402,,,,34,44.0,0.773,,,,29.0,,,,30.0,116,
25500211,1610612752,Knicks,NYK,New York,240,39,83.0,0.469,,,,30,38.0,0.789,,,,21.0,,,,29.0,108,
25500213,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,26,,,,,,30,38.0,0.789,,,,,,,,22.0,82,
25500213,1610612747,Lakers,MNL,Minneapolis,0,27,,,,,,24,30.0,0.8,,,,,,,,26.0,78,
25500214,1610612755,Nationals,SYR,Syracuse,238,34,92.0,0.369,,,,33,44.0,0.75,,,,29.0,,,,19.0,101,
25500214,1610612758,Royals,ROC,Rochester,240,29,98.0,0.295,,,,16,25.0,0.64,,,,18.0,,,,26.0,74,
25500216,1610612744,Warriors,PHW,Philadelphia,0,33,,,,,,39,46.0,0.847,,,,,,,,33.0,105,
25500216,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,28,,,,,,38,52.0,0.73,,,,,,,,29.0,94,
25500215,1610612737,Hawks,STL,St. Louis,0,33,96.0,0.343,,,,33,41.0,0.805,,,,,,,,34.0,99,
25500215,1610612752,Knicks,NYK,New York,0,28,73.0,0.384,,,,47,61.0,0.77,,,,,,,,28.0,103,
25500217,1610612747,Lakers,MNL,Minneapolis,0,42,,,,,,26,28.0,0.929,,,,,,,,31.0,110,
25500217,1610612758,Royals,ROC,Rochester,0,24,,,,,,31,39.0,0.795,,,,,,,,22.0,79,
25500219,1610612744,Warriors,PHW,Philadelphia,0,39,,,,,,23,33.0,0.696,,,,,,,,27.0,101,
25500219,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,25,,,,,,28,39.0,0.717,,,,,,,,21.0,78,
25500218,1610612747,Lakers,MNL,Minneapolis,0,48,,,,,,17,23.0,0.738,,,,,,,,24.0,113,
25500218,1610612752,Knicks,NYK,New York,0,40,,,,,,22,27.0,0.814,,,,,,,,18.0,102,
25500220,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,30,,,,,,33,42.0,0.786,,,,,,,,20.0,93,
25500220,1610612758,Royals,ROC,Rochester,0,28,,,,,,25,30.0,0.832,,,,,,,,29.0,81,
25500221,1610612744,Warriors,PHW,Philadelphia,0,47,99.0,0.474,,,,40,52.0,0.769,,,,39.0,,,,24.0,134,
25500221,1610612747,Lakers,MNL,Minneapolis,0,42,114.0,0.367,,,,27,35.0,0.771,,,,25.0,,,,30.0,111,
25500222,1610612755,Nationals,SYR,Syracuse,240,33,85.0,0.388,,,,25,31.0,0.806,,,,19.0,,,,24.0,91,
25500222,1610612752,Knicks,NYK,New York,240,33,92.0,0.358,,,,20,28.0,0.713,,,,20.0,,,,25.0,86,
25500224,1610612758,Royals,ROC,Rochester,0,40,,,,,,19,36.0,0.528,,,,,,,,24.0,99,
25500224,1610612747,Lakers,MNL,Minneapolis,0,43,,,,,,33,35.0,0.942,,,,,,,,24.0,119,
25500225,1610612755,Nationals,SYR,Syracuse,228,33,96.0,0.343,,,,19,26.0,0.73,,,,20.0,,,,20.0,85,
25500225,1610612765,Pistons,FTW,Ft. Wayne Zollner,240,34,92.0,0.369,,,,16,26.0,0.614,,,,20.0,,,,17.0,84,
25500223,1610612744,Warriors,PHW,Philadelphia,0,48,26.0,1.846,,,,19,22.0,0.863,,,,,,,,25.0,115,
25500223,1610612738,Celtics,BOS,Boston,0,36,,,,,,29,36.0,0.806,,,,,,,,19.0,101,
25500229,1610612737,Hawks,STL,St. Louis,0,29,87.0,0.333,,,,25,37.0,0.676,,,,,,,,24.0,83,
25500229,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,30,71.0,0.422,,,,29,40.0,0.724,,,,,,,,25.0,89,
25500228,1610612747,Lakers,MNL,Minneapolis,0,30,,,,,,40,50.0,0.8,,,,,,,,31.0,100,
25500228,1610612758,Royals,ROC,Rochester,0,30,,,,,,33,46.0,0.716,,,,,,,,33.0,93,
25500226,1610612738,Celtics,BOS,Boston,260,43,96.0,0.448,,,,34,41.0,0.828,,,,27.0,,,,33.0,120,
25500226,1610612744,Warriors,PHW,Philadelphia,241,40,84.0,0.475,,,,38,55.0,0.69,,,,32.0,,,,28.0,118,
25500227,1610612755,Nationals,SYR,Syracuse,240,43,85.0,0.506,,,,32,42.0,0.762,,,,35.0,,,,25.0,118,
25500227,1610612752,Knicks,NYK,New York,240,37,92.0,0.402,,,,24,32.0,0.75,,,,22.0,,,,29.0,98,
25500230,1610612737,Hawks,STL,St. Louis,0,31,,,,,,22,37.0,0.594,,,,,,,,20.0,84,
25500230,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,26,,,,,,30,34.0,0.882,,,,,,,,26.0,82,
25500231,1610612752,Knicks,NYK,New York,0,36,21.0,1.713,,,,35,41.0,0.853,,,,,,,,33.0,107,
25500231,1610612755,Nationals,SYR,Syracuse,0,36,,,,,,36,47.0,0.766,,,,10.0,,,,28.0,108,
25500233,1610612737,Hawks,STL,St. Louis,0,41,96.0,0.426,,,,19,33.0,0.575,,,,,,,,23.0,101,
25500233,1610612738,Celtics,BOS,Boston,0,35,93.0,0.376,,,,27,32.0,0.843,,,,,,,,23.0,97,
25500232,1610612758,Royals,ROC,Rochester,0,36,,,,,,34,47.0,0.722,,,,,,,,38.0,106,
25500232,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,30,,,,,,42,63.0,0.667,,,,,,,,32.0,102,
25500234,1610612758,Royals,ROC,Rochester,0,37,94.0,0.394,,,,36,52.0,0.691,,,,27.0,,,,28.0,110,
25500234,1610612737,Hawks,STL,St. Louis,0,40,97.0,0.411,,,,29,46.0,0.63,,,,24.0,,,,33.0,109,
25500235,1610612744,Warriors,PHW,Philadelphia,0,38,87.0,0.436,,,,32,38.0,0.841,,,,29.0,,,,35.0,108,
25500235,1610612752,Knicks,NYK,New York,0,39,82.0,0.475,,,,39,49.0,0.796,,,,23.0,,,,29.0,117,
25500236,1610612747,Lakers,MNL,Minneapolis,0,39,,,,,,12,19.0,0.632,,,,,,,,25.0,90,
25500236,1610612738,Celtics,BOS,Boston,0,35,,,,,,23,35.0,0.657,,,,,,,,17.0,93,
25500237,1610612755,Nationals,SYR,Syracuse,240,35,91.0,0.385,,,,24,28.0,0.856,,,,24.0,,,,24.0,94,
25500237,1610612765,Pistons,FTW,Ft. Wayne Zollner,240,34,74.0,0.459,,,,24,31.0,0.774,,,,24.0,,,,22.0,92,
25500239,1610612737,Hawks,STL,St. Louis,240,46,113.0,0.406,,,,24,31.0,0.774,,,,33.0,,,,25.0,116,
25500239,1610612755,Nationals,SYR,Syracuse,240,37,115.0,0.322,,,,29,37.0,0.784,,,,21.0,,,,22.0,103,
25500238,1610612744,Warriors,PHW,Philadelphia,26,46,106.0,0.433,,,,43,57.0,0.754,,,,33.0,,,,38.0,135,
25500238,1610612738,Celtics,BOS,Boston,0,42,111.0,0.378,,,,45,61.0,0.737,,,,26.0,,,,36.0,129,
25500240,1610612752,Knicks,NYK,New York,0,27,,,,,,35,50.0,0.699,,,,,,,,25.0,89,
25500240,1610612737,Hawks,STL,St. Louis,0,36,,,,,,27,35.0,0.771,,,,,,,,32.0,99,
25500241,1610612758,Royals,ROC,Rochester,0,28,,,,,,16,26.0,0.614,,,,,,,,23.0,72,
25500241,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,38,,,,,,21,31.0,0.677,,,,,,,,19.0,97,
25500243,1610612747,Lakers,MNL,Minneapolis,0,31,,,,,,28,34.0,0.823,,,,,,,,28.0,90,
25500243,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,34,,,,,,27,39.0,0.691,,,,,,,,24.0,95,
25500244,1610612755,Nationals,SYR,Syracuse,240,31,85.0,0.364,,,,23,28.0,0.82,,,,22.0,,,,15.0,85,
25500244,1610612744,Warriors,PHW,Philadelphia,240,34,80.0,0.424,,,,19,21.0,0.905,,,,23.0,,,,19.0,87,
25500242,1610612738,Celtics,BOS,Boston,240,43,112.0,0.384,,,,25,36.0,0.693,,,,28.0,,,,16.0,111,
25500242,1610612758,Royals,ROC,Rochester,231,44,112.0,0.393,,,,12,22.0,0.545,,,,28.0,,,,25.0,100,
25500245,1610612737,Hawks,STL,St. Louis,0,38,94.0,0.404,,,,27,40.0,0.675,,,,,,,,32.0,103,
25500245,1610612752,Knicks,NYK,New York,0,25,80.0,0.313,,,,35,49.0,0.713,,,,,,,,31.0,85,
25500246,1610612752,Knicks,NYK,New York,0,37,22.0,1.681,,,,39,48.0,0.812,,,,,,,,28.0,113,
25500246,1610612737,Hawks,STL,St. Louis,0,44,,,,,,21,37.0,0.567,,,,,,,,35.0,109,
25500247,1610612765,Pistons,FTW,Ft. Wayne Zollner,240,36,88.0,0.408,,,,23,33.0,0.696,,,,14.0,,,,27.0,95,
25500247,1610612755,Nationals,SYR,Syracuse,265,32,97.0,0.33,,,,34,39.0,0.871,,,,12.0,,,,26.0,98,
25500248,1610612758,Royals,ROC,Rochester,33,44,,,,,,25,34.0,0.734,,,,,,,,25.0,113,
25500248,1610612738,Celtics,BOS,Boston,0,33,,,,,,31,36.0,0.86,,,,,,,,24.0,97,
25500249,1610612752,Knicks,NYK,New York,0,38,,,,,,19,27.0,0.703,,,,,,,,25.0,95,
25500249,1610612765,Pistons,FTW,Ft. Wayne Zollner,0,38,,,,,,23,31.0,0.741,,,,,,,,19.0,99,
25500251,1610612747,Lakers,MNL,Minneapolis,240,39,103.0,0.379,,,,20,30.0,0.667,,,,17.0,,,,28.0,98,
25500251,1610612755,Nationals,SYR,Syracuse,240,33,84.0,0.393,,,,28,37.0,0.757,,,,25.0,,,,20.0,94,
25500252,1610612744,Warriors,PHW,Philadelphia,0,34,87.0,0.391,,,,18,25.0,0.719,,,,26.0,,,,12.0,86,
25500252,1610612758,Royals,ROC,Rochester,0,35,119.0,0.293,,,,11,15.0,0.732,,,,20.0,,,,17.0,81,
25500250,1610612738,Celtics,BOS,Boston,237,43,109.0,0.394,,,,20,26.0,0.769,,,,26.0,,,,22.0,106,
25500250,1610612765,Pistons,FTW,Ft. Wayne Zollner,240,40,86.0,0.465,,,,19,28.0,0.679,,,,20.0,,,,19.0,99,
